Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
mitochondrial translational termination (GO:0070126)	4/89	0.03480189900960684	0.39538571569334996	0	0	3.3977508650519033	11.409930520562892	MRPS10;MRPS21;MRPS30;MRPL43
regulation of DNA recombination at telomere (GO:0072695)	2/22	0.03655673792829779	0.39538571569334996	0	0	7.191240875912409	23.795023307023865	POLR2B;POLR2K
error-free translesion synthesis (GO:0070987)	2/22	0.03655673792829779	0.39538571569334996	0	0	7.191240875912409	23.795023307023865	RFC5;VCP
mRNA modification (GO:0016556)	2/22	0.03655673792829779	0.39538571569334996	0	0	7.191240875912409	23.795023307023865	METTL3;TRMT61A
negative regulation of DNA recombination at telomere (GO:0048239)	2/22	0.03655673792829779	0.39538571569334996	0	0	7.191240875912409	23.795023307023865	POLR2B;POLR2K
positive regulation of peptidase activity (GO:0010952)	2/22	0.03655673792829779	0.39538571569334996	0	0	7.191240875912409	23.795023307023865	VCP;MAPK12
proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	2/22	0.03655673792829779	0.39538571569334996	0	0	7.191240875912409	23.795023307023865	PSMB5;PSMB2
regulation of stem cell differentiation (GO:2000736)	4/91	0.03730335660326323	0.39538571569334996	0	0	3.3193035835023665	10.916100645085102	PSMB5;PSMB2;PSMC1;METTL3
regulation of cellular amino acid metabolic process (GO:0006521)	3/54	0.038495938805485394	0.39538571569334996	0	0	4.2389571213100625	13.80714185510849	PSMB5;PSMB2;PSMC1
negative regulation of mitotic cell cycle phase transition (GO:1901991)	4/92	0.038591903440275466	0.39538571569334996	0	0	3.281417112299465	10.680070211735806	PSMB5;PSMB2;PSMC1;CDC73
positive regulation of mRNA processing (GO:0050685)	2/23	0.03968093379780347	0.39538571569334996	0	0	6.848453249913104	22.09916739205189	CELF4;CDC73
negative regulation of transcription, DNA-templated (GO:0045892)	20/948	0.039864425246313846	0.39538571569334996	0	0	1.5823679956896552	5.098818425721874	IGBP1;TSC22D4;MTERF3;SPINDOC;NONO;LARP7;CTCF;RUNX3;CDC73;ILF3;SARS1;ZGLP1;CNOT2;ZNF219;SMYD2;EPC1;ZNF217;ZNF503;RCOR2;ZNF750
protein sumoylation (GO:0016925)	3/55	0.040314691762787985	0.39538571569334996	0	0	4.157227387996619	13.349020590881157	NUP205;NUP43;NUP153
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	3/55	0.040314691762787985	0.39538571569334996	0	0	4.157227387996619	13.349020590881157	IGBP1;NOL3;PAK2
negative regulation of cytokine-mediated signaling pathway (GO:0001960)	3/55	0.040314691762787985	0.39538571569334996	0	0	4.157227387996619	13.349020590881157	OAS1;METTL3;TTLL12
ribonucleoprotein complex assembly (GO:0022618)	5/136	0.040488834394757284	0.39538571569334996	0	0	2.7594997324019044	8.84896791903662	CELF4;SNRNP200;NOL3;SF3B1;CDC73
interleukin-1-mediated signaling pathway (GO:0070498)	4/94	0.041244711893198296	0.39538571569334996	0	0	3.208169934640523	10.228391237122565	PSMB5;PSMB2;PSMC1;MAP3K7
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	3/56	0.0421762432323296	0.39538571569334996	0	0	4.078581795562927	12.9123746551652	PLK2;CNOT2;CASP2
mRNA metabolic process (GO:0016071)	4/95	0.04260898178073575	0.39538571569334996	0	0	3.1727537168713638	10.012227836748938	SF3A3;NONO;METTL3;LSM2
canonical glycolysis (GO:0061621)	2/24	0.04290234053832627	0.39538571569334996	0	0	6.536828135368282	20.58335332432056	ENO2;PFKP
regulation of cytokine production involved in immune response (GO:0002718)	2/24	0.04290234053832627	0.39538571569334996	0	0	6.536828135368282	20.58335332432056	SPHK2;TNFRSF14
glucose catabolic process to pyruvate (GO:0061718)	2/24	0.04290234053832627	0.39538571569334996	0	0	6.536828135368282	20.58335332432056	ENO2;PFKP
negative regulation of synaptic transmission (GO:0050805)	2/24	0.04290234053832627	0.39538571569334996	0	0	6.536828135368282	20.58335332432056	PRRT1;PLK2
nucleotide-excision repair, DNA gap filling (GO:0006297)	2/24	0.04290234053832627	0.39538571569334996	0	0	6.536828135368282	20.58335332432056	RFC5;LIG3
translational termination (GO:0006415)	4/96	0.04399848829479164	0.39538571569334996	0	0	3.1381074168797953	9.802192335495443	MRPS10;MRPS21;MRPS30;MRPL43
negative regulation of cell cycle G2/M phase transition (GO:1902750)	3/57	0.04408031594491026	0.39538571569334996	0	0	4.002849002849003	12.49586163821541	PSMB5;PSMB2;PSMC1
positive regulation of gene expression, epigenetic (GO:0045815)	3/57	0.04408031594491026	0.39538571569334996	0	0	4.002849002849003	12.49586163821541	SPHK2;SF3B1;POLR2K
regulation of AMPA receptor activity (GO:2000311)	2/25	0.046217701479042674	0.39538571569334996	0	0	6.252300856870835	19.22202627051588	PRRT1;NLGN2
chemical synaptic transmission, postsynaptic (GO:0099565)	2/25	0.046217701479042674	0.39538571569334996	0	0	6.252300856870835	19.22202627051588	NPAS4;RAB3GAP1
glycolytic process through glucose-6-phosphate (GO:0061620)	2/25	0.046217701479042674	0.39538571569334996	0	0	6.252300856870835	19.22202627051588	ENO2;PFKP
RNA splicing, via transesterification reactions (GO:0000375)	2/25	0.046217701479042674	0.39538571569334996	0	0	6.252300856870835	19.22202627051588	SF3A3;SF3B1
negative regulation of cell differentiation (GO:0045596)	6/191	0.04961257694248421	0.39538571569334996	0	0	2.347027027027027	7.0493212817528335	COL5A1;CHRD;SINHCAF;DLL1;CDC73;ZNF750
glial cell development (GO:0021782)	2/26	0.04962383072702567	0.39538571569334996	0	0	5.9914841849148415	17.994129202504606	MYRF;DLL1
RNA polyadenylation (GO:0043631)	2/26	0.04962383072702567	0.39538571569334996	0	0	5.9914841849148415	17.994129202504606	CPSF2;CDC73
mRNA polyadenylation (GO:0006378)	2/26	0.04962383072702567	0.39538571569334996	0	0	5.9914841849148415	17.994129202504606	CPSF2;CDC73
positive regulation of muscle cell differentiation (GO:0051149)	2/27	0.05311761187264894	0.39538571569334996	0	0	5.751532846715328	16.882167992549153	CDH15;MAPK12
cellular response to DNA damage stimulus (GO:0006974)	9/350	0.05464483864002304	0.39538571569334996	0	0	1.9160104122046855	5.569651649643596	RFC5;VCP;ZC3H12A;METTL3;HUS1;CASP2;MTREX;INO80;MAPK12
regulation of G2/M transition of mitotic cell cycle (GO:0010389)	5/149	0.05588929405589481	0.39538571569334996	0	0	2.508712587125871	7.236086525124	PSMB5;PSMB2;PSMC1;CEP131;CEP192
positive regulation of hydrolase activity (GO:0051345)	5/149	0.05588929405589481	0.39538571569334996	0	0	2.508712587125871	7.236086525124	NET1;SNX13;MMUT;MAPK12;RAB3GAP1
translational elongation (GO:0006414)	4/104	0.056019780635305313	0.39538571569334996	0	0	2.8858823529411763	8.317258461753779	MRPS10;MRPS21;MRPS30;MRPL43
positive regulation of viral process (GO:0048524)	3/63	0.05638006297739136	0.39538571569334996	0	0	3.6014652014652015	10.356516226076067	CCNT1;POLR2B;POLR2K
cellular response to acid chemical (GO:0071229)	2/28	0.05669599667033608	0.39538571569334996	0	0	5.5300393037619315	15.871498573227962	RRAGC;NSMF
regulation of muscle contraction (GO:0006937)	2/28	0.05669599667033608	0.39538571569334996	0	0	5.5300393037619315	15.871498573227962	MYL5;MYBPH
regulation of reactive oxygen species biosynthetic process (GO:1903426)	2/28	0.05669599667033608	0.39538571569334996	0	0	5.5300393037619315	15.871498573227962	SPHK2;ALOX5
macromolecule catabolic process (GO:0009057)	2/28	0.05669599667033608	0.39538571569334996	0	0	5.5300393037619315	15.871498573227962	SIAH1;CLPX
negative regulation of nucleic acid-templated transcription (GO:1903507)	11/464	0.05805212871904899	0.39538571569334996	0	0	1.765846141030447	5.026329002980693	TSC22D4;ILF3;MTERF3;SPINDOC;NONO;ZNF219;EPC1;ZNF217;ZNF503;CTCF;RCOR2
protein modification by small protein conjugation (GO:0032446)	10/409	0.058337169162982226	0.39538571569334996	0	0	1.8208114270639004	5.173864509486381	NUP205;VCP;KLHL25;UBA3;UBR2;NUP153;NUP43;NAE1;RNF111;CDC73
regulation of cellular ketone metabolic process (GO:0010565)	3/64	0.058572645956115645	0.39538571569334996	0	0	3.5422446406052965	10.051074832765709	PSMB5;PSMB2;PSMC1
pre-replicative complex assembly (GO:0036388)	3/64	0.058572645956115645	0.39538571569334996	0	0	3.5422446406052965	10.051074832765709	PSMB5;PSMB2;PSMC1
protein catabolic process (GO:0030163)	3/64	0.058572645956115645	0.39538571569334996	0	0	3.5422446406052965	10.051074832765709	VCP;SIAH1;CLPX
peptidyl-lysine modification (GO:0018205)	4/106	0.059274786622680306	0.39538571569334996	0	0	2.8290080738177625	7.993563870410222	NUP205;NUP153;NUP43;P3H3
regulation of neuronal synaptic plasticity (GO:0048168)	2/29	0.06035600377493118	0.39538571569334996	0	0	5.324952689916193	14.949777273595288	NSMF;RAB3GAP1
establishment of endothelial barrier (GO:0061028)	2/29	0.06035600377493118	0.39538571569334996	0	0	5.324952689916193	14.949777273595288	MARVELD2;TJP3
production of miRNAs involved in gene silencing by miRNA (GO:0035196)	2/29	0.06035600377493118	0.39538571569334996	0	0	5.324952689916193	14.949777273595288	METTL3;PUM2
ncRNA processing (GO:0034470)	6/201	0.060571790041217634	0.39538571569334996	0	0	2.2255270655270656	6.240213214222518	UTP6;SARS1;METTL3;XRN2;MTREX;UTP18
mitotic G1 DNA damage checkpoint signaling (GO:0031571)	3/65	0.06080496417923005	0.39538571569334996	0	0	3.4849344204182913	9.758108573791835	PLK2;CNOT2;CASP2
positive regulation of Wnt signaling pathway (GO:0030177)	5/153	0.06122160782390826	0.39538571569334996	0	0	2.4404108905953925	6.816690124178308	VCP;PSMB5;PSMB2;PSMC1;CDC73
positive regulation of transcription, DNA-templated (GO:0045893)	23/1183	0.06166111237094197	0.39538571569334996	0	0	1.454858934169279	4.053385118933071	ENY2;GABPB2;MYRF;CCNT1;CDC5L;INO80;CTCF;RGMB;RUNX3;PKD1;LAGE3;DLL1;SEC14L2;NPAS4;ILF3;ELF1;ZGLP1;ZC3H12A;EPC1;OGT;RNF111;SNX5;ZNF750
negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	3/66	0.06307660881684306	0.39538571569334996	0	0	3.4294435723007153	9.476942469567133	PSMB5;PSMB2;PSMC1
response to alcohol (GO:0097305)	2/30	0.0640947174909845	0.39538571569334996	0	0	5.13451511991658	14.106532587535943	TH;CCR7
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	2/30	0.0640947174909845	0.39538571569334996	0	0	5.13451511991658	14.106532587535943	UTP6;NOL10
negative regulation of Notch signaling pathway (GO:0045746)	2/30	0.0640947174909845	0.39538571569334996	0	0	5.13451511991658	14.106532587535943	METTL3;DLL1
regulation of cell differentiation (GO:0045595)	5/156	0.06540391267171072	0.39538571569334996	0	0	2.391559346057037	6.522196544071579	ALOX5;LTBP4;SINHCAF;RUNX3;DLL1
AMP biosynthetic process (GO:0006167)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	ADSS2
C-terminal protein lipidation (GO:0006501)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	ATG12
regulation of cellular response to vascular endothelial growth factor stimulus (GO:1902547)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	DLL1
catechol-containing compound biosynthetic process (GO:0009713)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	TH
regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:2001270)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	PAK2
regulation of cytochrome-c oxidase activity (GO:1904959)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	SPHK2
cell fate commitment involved in formation of primary germ layer (GO:0060795)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	CDC73
regulation of germinal center formation (GO:0002634)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	RC3H1
cellular response to macrophage colony-stimulating factor stimulus (GO:0036006)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	FER
cellular response to sodium arsenite (GO:1903936)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	ZC3H12A
regulation of inflammatory response to wounding (GO:0106014)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	ALOX5
regulation of miRNA catabolic process (GO:2000625)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	ZC3H12A
regulation of miRNA metabolic process (GO:2000628)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	RC3H1
DNA catabolic process, exonucleolytic (GO:0000738)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	XRN2
DNA ligation involved in DNA repair (GO:0051103)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	LIG3
dopamine biosynthetic process (GO:0042416)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	TH
regulation of phosphatidylinositol dephosphorylation (GO:0060304)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	MTMR1
regulation of respiratory gaseous exchange by nervous system process (GO:0002087)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	NLGN2
regulation of ribonuclease activity (GO:0060700)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	OAS1
establishment of T cell polarity (GO:0001768)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	CCR7
regulation of snRNA transcription by RNA polymerase II (GO:1905380)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	LARP7
fructose transmembrane transport (GO:0015755)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	SLC2A5
glycerol biosynthetic process (GO:0006114)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	PGP
response to fructose (GO:0009750)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	SLC2A5
heparin metabolic process (GO:0030202)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	IDUA
response to macrophage colony-stimulating factor (GO:0036005)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	FER
response to prostaglandin (GO:0034694)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	CCR7
response to sodium arsenite (GO:1903935)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	ZC3H12A
ribose phosphate metabolic process (GO:0019693)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	NUDT14
inosine metabolic process (GO:0046102)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	ADA2
short-term memory (GO:0007614)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	NPAS4
isopentenyl diphosphate biosynthetic process (GO:0009240)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	MVD
spliceosomal conformational changes to generate catalytic conformation (GO:0000393)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	SNRNP200
stress granule disassembly (GO:0035617)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	VCP
T cell extravasation (GO:0072683)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	ITGAL
mature conventional dendritic cell differentiation (GO:0097029)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	CCR7
mesonephric duct development (GO:0072177)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	PKD1
metanephric distal tubule development (GO:0072235)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	PKD1
metanephric nephron tubule morphogenesis (GO:0072282)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	PKD1
microtubule nucleation by microtubule organizing center (GO:0051418)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	CEP192
mitochondrial DNA repair (GO:0043504)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	LIG3
ubiquitin-dependent SMAD protein catabolic process (GO:0030579)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	RNF111
mRNA 3'-end processing by stem-loop binding and cleavage (GO:0006398)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	CPSF2
negative regulation of adaptive immune response (GO:0002820)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	TNFRSF14
negative regulation of anion transmembrane transport (GO:1903960)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	GOPC
negative regulation of histone deacetylation (GO:0031064)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	SPHK2
negative regulation of mast cell activation involved in immune response (GO:0033007)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	FER
negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903377)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	NONO
nephric duct development (GO:0072176)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	PKD1
oocyte development (GO:0048599)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	ZGLP1
peripheral nervous system neuron differentiation (GO:0048934)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	RUNX3
positive regulation of blood-brain barrier permeability (GO:1905605)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	TJP3
positive regulation of CD8-positive, alpha-beta T cell differentiation (GO:0043378)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	RUNX3
positive regulation of histone H3-K27 methylation (GO:0061087)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	OGT
positive regulation of histone H3-K9 acetylation (GO:2000617)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	SPHK2
positive regulation of mast cell activation involved in immune response (GO:0033008)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	SPHK2
positive regulation of protein localization to cilium (GO:1903566)	1/5	0.06712796002019981	0.39538571569334996	0	0	17.927272727272726	48.42433573036915	GAS8
